GeneSymbol	Fetal Mesenchymal Stem Cells	CD14+ Monocytes	CD8+ Activated T Cells	Naive CD4+ T Cells	Naive CD8+ T Cells	Natural Killer T Cells	B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Cytotrophoblast	Fetal Nucleated Red Blood Cells	Maternal FCGR3A+ Monocytes	Maternal Plasma Cells	Fetal Extravillous Trophoblasts
EVI2A	0.00000000000000000	64.07816831719756578	67.07360456028325757	65.96895360567833677	71.64802533585695699	64.48146394499642042	30.80574674068067154	67.21662000745715204	71.43874714563196449	100.07051163610692868	0.00000000000000000	62.56196764118041642	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	83.81230563238599984	50.81977727774827258	0.00000000000000000
EVI2B	0.00000000000000000	178.29072004087274195	59.91380840728971435	41.32126804357717731	36.06300309083589894	21.39278958344966952	121.57576751832866080	60.09081796227042815	55.71958685458623961	22.89057999411233268	0.00000000000000000	203.31779493197862507	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	289.71502977441912208	109.58013790150501165	189.22083208733988613	0.00000000000000000
EVL	4.33619494872533107	7.05317430814439739	123.13801442000749375	104.69819964478466545	74.91460125902101197	120.83734871923749665	39.95720228899199356	90.64214841453464544	106.36507318242944109	38.29360897968344091	0.00000000000000000	260.30249058982843735	12.61515240277270244	8.81450540386940951	0.00000000000000000	2.46200464131548058	34.18742660298428149	34.99791350109962451	40.48679487277926370	32.86557386676494019
EXD3	4.28200468006897239	0.48414896541757552	1.89661783583509580	0.00000000000000000	1.67758945124392622	0.00000000000000000	0.17638138999458941	8.30345587503081006	0.00000000000000000	5.04870907908538324	62.34070994511841235	0.00000000000000000	19.70218650169391594	3.18115058668493056	15.10236771172311343	3.40387974225801848	0.00000000000000000	1.12051004490136763	8.49614942018400932	1.39330387597097105
EXOC6	11.22013710958839461	8.41836893537288944	31.99019923112409458	27.46715037797720171	25.13436470728817440	32.79553495775599714	25.09750806086496056	49.51388150786357301	13.63270604451564161	28.08620261607372726	0.00000000000000000	94.93703417029480818	423.47322860815557988	8.54728597982151683	11.24702992763143250	29.26468039677675748	224.36642419109509206	11.17062605085476790	27.92179377672809437	6.31833212060813842
EXOC6B	35.81581393888495768	10.43914615501508081	14.51641184875454726	8.11695686494955382	7.07292786482982727	0.00000000000000000	4.15315799168620270	0.00000000000000000	25.39185863377506180	32.82608069489852909	99.51623157042077139	15.53866685402325309	58.09597576543153963	225.72364761865881633	1.91739763836185495	77.75760139408903626	285.82295165735098408	10.59167037269769374	0.00000000000000000	59.80113138490310121
EXPH5	17.03317679715452826	17.62888840507772414	49.20757202859314816	15.47210530171848930	19.96295367777758401	18.29018537509523412	17.25394273828747771	313.25397745928859194	0.00000000000000000	17.60768706197291422	0.00000000000000000	0.00000000000000000	12.78320295682306096	176.17108024557518320	21.75657557551811649	224.58692417735801428	0.00000000000000000	16.14106075598558832	0.00000000000000000	55.36625048431501028
EXTL2	20.92977026559620768	5.19874524043353325	10.75141196093865226	15.88855608504544747	6.04152902540004888	13.58940083345808603	10.27723094007961180	33.93299364056370848	0.00000000000000000	9.32495989488616317	45.22004597327448039	67.46973455003789866	22.60895016058054807	0.00000000000000000	14.73444041927482395	115.87293857497449778	35.43584540954097406	10.87357339051916227	0.00000000000000000	11.69813777929585896
EXTL3	16.63773091499841783	6.37614249741598016	4.41455718556065424	4.76544745185249941	1.03451681130643647	3.33630398726762145	2.64593687326760163	0.00000000000000000	0.00000000000000000	2.65312753332926388	0.00000000000000000	7.25990358479452791	7.65741646989169933	1.54037277592096178	12.28431009951104791	2.33778279807740841	0.00000000000000000	0.00000000000000000	0.00000000000000000	81.26008500182734906
EZR	230.99906825753598127	639.86933024010716053	1151.01233478030599144	923.46146804303839417	1098.64550370426877635	698.10341715753099834	2299.55464362613702178	832.43755063625906132	952.86690663966237480	257.15185485494663453	621.60142871404309517	668.32872261112333945	535.79519085120841737	1252.41069611664693184	728.77073006236867059	1049.58858581480740213	0.00000000000000000	320.74411952176615159	2455.58968846675816167	934.47535890730159736
